group_version,article_content_group_id,classification_instance_group_id,article_id,manual_label_id,label,canonical_target_entity,target_entity_source,exact_text_sha256,normalized_title_hash,normalized_url_hash,duplicate_evidence,near_duplicate_group_id,true_conflict_status,sample_method,source,publication_timestamp,historical_exposure_status
sentiment-groups-v2,article_10f15d8a9d76da2d,class_ac2f60d43da0b8f4,1715,1425,neutral,GOTO,stock_code,f96bbc941c5ac21824f40b38225704ecdc959319d8bd8f0d3c38d9e1f1482c07,8278a1661478ed1b69f9638d12006aa8955ada79048ce151aaea0e89e442c544,2bedc75c8d76362b29a3d7b8c3230228a609b948f9273f9404e495c7bdc95d68,singleton,,none,representative_random,rss_local,2026-07-05 13:14:43,no_known_test_exposure
sentiment-groups-v2,article_825f11613c4f2f30,class_a488e893ae71f41c,1716,365,neutral,ADRO,stock_code,94bc755da5fe15ab15423f718ac934063de3fcf269da717435c7746978be46c3,68306f48d9a8934f4e6a3d80a0864ec6a062cc11a503cec476225664630d45ce,6e63f35c155a0a6864d613129d2e2773c09eb05c675287af01afe1ea94eda13b,singleton,,none,legacy_hard_case,google_news_rss,2026-06-27 05:36:10,r5b_153
sentiment-groups-v2,article_33dc0ba86008f443,class_87215c191d419254,1717,894,positive,ADRO,stock_code,370480e76d8fb83e72e2eb0601339967ff1e6f637a6f79161767cfa02666ee7e,6c47e72788d78d19485eb057559419a63be933327554da43e112c1dbd58bec0a,be0acc62c874d2bb2528d77045ff14abc72335f6d088c1c537eb3831705df458,singleton,,none,legacy_hard_case,google_news_rss,2026-07-03 08:15:00,no_known_test_exposure
sentiment-groups-v2,article_c0d2b0fe4d7671d1,class_4629fddfe5c78f9b,1718,489,neutral,UNVR,stock_code,f5f53a1ef75274c8ddf5729600707d8bfdf2405d014cf20fb681edd05e71c420,c12d6ac2d86d32eb152cd50d54f52e28fe67a9b037742489baa80b268ab7ee0a,940552a3f4b5d07e4ff73fd2d6cd7400ed2a92228d3fd371d1c5f99021998d85,singleton,,none,legacy_hard_case,google_news_rss,2026-06-12 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_bfc9a82a3f3c0fee,class_880782875d2d3120,1719,371,neutral,UNVR,stock_code,8c38aea8a0156fffbd8e120906895e2c36e2275bda761784f42589363c893751,b494c9004f075cca121dac7822a97788a2d87e6251f55e2bc95375988d3335f5,ddf41e3814abc9ba35aaeae70624da782fbfaca507737f6e759357aa3f6cd967,url_or_text_or_substantial_title,near_bfc9a82a3f3c0fee,none,legacy_hard_case,google_news_rss,2026-06-11 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_451b01cbb6bdda24,class_710b784bf34fb711,1720,1542,neutral,,missing,f489dea924571d3e6deeb6658c38157993f0a5e8abc5069dfc0e8cdfc4e96630,6e017c73be2741c2e2456a3ef02b34866c0a3a2378843b2b17e5e27aa403f03b,c65b667aedec6a5d73eac4ebb7d17780ce0da6f7ca87b3ff8134cbb26b293da5,singleton,,none,representative_random,rss_local,2026-07-07 12:30:00,no_known_test_exposure
sentiment-groups-v2,article_f6c9da6121853fcc,class_752a202ab3391ad8,1721,1663,neutral,TLKM,stock_code,5e5c80e759a99ccb42773b45084002c96d9ccca8cf0da55fe6d7ccd5b0622d77,670124c4c69a0592e555444efdfc5e6f246aa8d95cdf68cf762318800330bf1a,88d189a54d7a115a8094f737e9533d04ab6672341ddb530ae0d043b9ec59e64e,singleton,,none,representative_random,rss_local,2026-07-07 12:15:00,no_known_test_exposure
sentiment-groups-v2,article_cdb1cf26ad261fb2,class_c4a80288694e2964,1722,372,neutral,TLKM,stock_code,be4075446d3ea8fd384e04461568b6b9dab0dfb82283612f4b6dd886765a421f,1c566ae2cd756835527787728e1616f2714c798f2c3056b6aa17d549c1467ff3,7c6e166dfcfa76d10ba73edb8941278e58af5f9383f41575238b04cbe39fc8d3,singleton,,none,legacy_hard_case,rss_local,2026-07-07 11:52:58,r5b_153
sentiment-groups-v2,article_7c1c2745ec0ebb04,class_7e6bc68b64db63e8,1723,1560,neutral,TLKM,stock_code,2f58a0616e3ab8ffea9e9d385b1ef25fde109d0be1fb890fc180e940260be6dd,9f947b46d0c4dcd2ed2a781f9d81ee68be40e24d54b7c25aedf083d2d79b03c7,ba27b702f7fb228ab5ad6c28ad3da8cb0f05c8c6e8382acce7963f5607d6c81c,singleton,,none,representative_random,google_news_rss,2026-07-04 18:33:00,no_known_test_exposure
sentiment-groups-v2,article_41a5bf614853fabc,class_b3614628e6599693,1724,517,neutral,GOTO,stock_code,7bcb286ecc91188a040c991be237b946be1aecf9525ed4f18c28cd0694b5ad64,b47dc92faba5c4f119f5c57c3a4bbe808e5f304c6e8981ba09e49a4ba3f53074,876f833a7158ad87555ce6c8981fbe4cb8fead0e11d04e847c9cf315cebec7f0,singleton,,none,legacy_hard_case,google_news_rss,2026-07-07 07:04:00,no_known_test_exposure
sentiment-groups-v2,article_be322fb77d654ad5,class_84939caef26c8171,1725,1809,neutral,GOTO,stock_code,3b2935ad130a52d211805575f0aa00aa54a28d9d5103f5c82674e4bffdb6cc6f,3c4cf956654589520b41f86094ebfb8e0a533e8eea3952fbee905aa1d1c2c7d1,a0150a37ae6aef0dc477810e2e305b417b04dbca968e51fef2186b8c199e1ca2,singleton,,none,representative_random,google_news_rss,2026-07-05 22:15:35,no_known_test_exposure
sentiment-groups-v2,article_2f11192801e83bf3,class_137031636607c4e4,1726,1268,neutral,DEWA,stock_code,6091ddebd3c656c4dc42db7a5e79330e55b3eb180beda2f0db3d4dac863bfe7d,9efbf6dd8381653d6620e4751ea824a5340a2ef9cf51c639392ed25afffec3b2,90b482c08826d58d1380070ead410e28275819ad40e0e09f204300ce90052a0f,singleton,,none,legacy_hard_case,google_news_rss,2026-07-07 06:25:00,no_known_test_exposure
sentiment-groups-v2,article_434f4d14c1eb2313,class_6a9c4ab746e35d0a,1727,933,neutral,BBCA,stock_code,b37948543c86a7e10fdfa79f4c1d49db2510f1a7dde5c6c348c9758dc96bf766,a9df99b327ac74e3eba9312548dbb3bf3a2a0388595fd7857e495970789a6bac,dc5b8f8807ed3cd414e1e670afe6655b6869f332e754067f5d334155dc1fbef9,singleton,,none,legacy_hard_case,google_news_rss,2026-06-29 14:28:00,active_test_148
sentiment-groups-v2,article_a0bd94956b9f42cd,class_75073bd33242ae96,1728,1661,neutral,BBCA,stock_code,aac1d5cbab5a9d3247c1e55bc906ec39bcd9000ccb8914f5062f0558f31b080c,1763d4cdd76662336950eefde8ab5ef3ff62aed316baf01ba33b97b079c33820,00dbe27b370962e644c8c08c7a9c49cdcbf75e520de38c83c68409d6bcf5cd1e,singleton,,none,representative_random,google_news_rss,2026-06-09 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_98b1690510df1bf2,class_70d57da0f659e9e5,1729,1134,negative,BBCA,stock_code,4962b4bdadc8c2f4cb807e460a3e6d042ec16ef52943c776dedcc78a4778fa0d,467e185273a4156bc86ca4958f0ed86ec774df12abb9f97b61ded72f1515b122,88da3905f2e2483b9e13c5e4d9e7d78cf7cf4f809adb4039dec57900cb3a4ba2,singleton,,none,representative_random,google_news_rss,2026-06-07 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_dab2e78c8b5b1d04,class_d76514c4d0fd536c,1730,1618,neutral,BBCA,stock_code,360ae52298e29ef230225d6440bf436a9d7820988ccd69cd33b72590024f2c96,2fe23de01700359c578c65bdeadeb2a253d3b396f6fbc5d7ba45995934091133,29d2009854fe2a67c1bf76fbf9c046f50c9c0879ca70f518979d464458af250b,singleton,,none,representative_random,google_news_rss,2026-07-07 23:31:56,no_known_test_exposure
sentiment-groups-v2,article_05758cd3875ad217,class_4bcf92cca5083de9,1731,945,neutral,BBCA,stock_code,baf198ac68a758cf714f043e84c07968d5403e2731d6af4c63e967879073d01a,891eb2cc3c5a17457fc1a3bed956b0539decab090ce3817682bbb80d7f45e659,73f1152b2c3971613dee423684fce3f3690691d6c9055dcfd7007285e1048f79,singleton,,none,legacy_hard_case,google_news_rss,2026-06-11 08:57:57,no_known_test_exposure
sentiment-groups-v2,article_bfea46db09aa46da,class_da3a8ff251894b02,1732,1260,neutral,BBCA,stock_code,634598e7241acae746fb8a757139e000a978d654cf6475c4c41f8b58321378b1,c8e89014b00f4a04c643e01701253863b6180ebd1939ca88884af6fd8004df42,1544966981e62f48ec73ab8cadea23f30d497a8b4514a9ceebf4bd1951253e0a,singleton,,none,legacy_hard_case,google_news_rss,2026-07-06 23:35:46,no_known_test_exposure
sentiment-groups-v2,article_8b0ae2d638c19a41,class_0ca2267de3b7cb03,1733,928,neutral,BBCA,stock_code,2406da39707c34ce53840f7a471ffc7fdc8bc4f590996449ad298402a70f74d2,d0263b928ff6f4ad2a6969fe7715cc28e7cfc02b1767bfda8bba0eca17b51b22,9c492beb526fc5da9b15e36592fcf759c745b8fe34bca4720a6d4ad430b958c8,singleton,,none,legacy_hard_case,google_news_rss,2026-07-05 22:31:26,no_known_test_exposure
sentiment-groups-v2,article_1cdabc0d91a05125,class_48afbbd275719031,1734,1045,positive,BBCA,stock_code,3b0e5f120a9481480a91e9e50fda85d4d4dc15c55a2722925d982566cd7f9d3a,05503d3ce36a8018e037eb0548e5bd9e195c43bdc4169a5667e289428a5b70c6,3bb3ffce45780eeaeca773e9a2b27f9dc5a7aa819a7a0a6ccdcaa81cf1f2953a,singleton,,none,representative_random,google_news_rss,2026-07-03 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_76d6a8153b2e6ea4,class_071b242a30fcf9c0,1735,1612,neutral,BBCA,stock_code,1cd5ee2bda5ddcbf17c4e27e5548ea5e58b10d754917f0d3c1c794548617a945,e9a857d647981eb05b93884380685d4250f9f93e61aac0abbf2814bb5d573f7a,e5d3fdade465842f2ddeee1747ed4bc58ffb72271a53c83acce01cfbcc706485,singleton,,none,representative_random,google_news_rss,2026-06-25 11:47:42,no_known_test_exposure
sentiment-groups-v2,article_96a1a93e19030f5f,class_ea8f4924a913cd50,1736,1475,neutral,BBCA,stock_code,a3f532b95dedfad0f18e0298824a07413eaff167c15aa71d8c3e125fa016f10c,88fc372ab141d16ce193f1c705a2ad5be2d503ef1a5d4956de13619f24ee5971,caffb68787efb6475b89e8eac3c5b0bbce8b638f6d496ebe836fe11f5f018eff,singleton,,none,representative_random,google_news_rss,2026-06-17 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_6d271914b437b2da,class_90fdb32c45898365,1737,1439,negative,BMRI,stock_code,d625ccf850dd2349fc7435ea923f70aaf76149cc1478727b0227596a76ae7f58,92d47f9bd8f366aca9b9e9fc07c478dd446884ad5a1220ec6b54bf8b4fee9216,9b2b608ee01f37f7c42c80fad6d63b1bb7cd9de553c86085678982e5cd023420,singleton,,none,representative_random,rss_local,2026-07-07 13:39:10,no_known_test_exposure
sentiment-groups-v2,article_30606ac3b4fd5c61,class_4f2b8a6199ee3688,1738,1834,neutral,BMRI,stock_code,01b9ea372fb06c305fa3762485ca1f3f1592e87246eb0357546f4cc14cafd994,9fd023477671294ea683ac38993e820de7f3aa9029e94982cc237fa305ab2839,1d4b26503db1acf4de475d2d935580c0d25369d4f43d49ee7ee2e6f1bfc2ba50,singleton,,none,representative_random,rss_local,2026-07-07 18:35:12,no_known_test_exposure
sentiment-groups-v2,article_b1d7183ef649ed5a,class_b4a1f80636f8e57b,1739,1548,neutral,BMRI,stock_code,728431f60e1dc21b23107dd21061142ff779f0c6ea2a570031e7aae752b36048,1bf1ce64550d2948e991a579939cfd6a35f0b977710b8491aad5cbb47463d235,e4dd077e66a2afa015bdf7219c76f6c5578924927faae361f9b2cb939392dfc1,singleton,,none,representative_random,google_news_rss,2026-06-25 08:35:32,no_known_test_exposure
sentiment-groups-v2,article_04e17d3132b946c4,class_4d630b93085548a5,1740,1674,neutral,BMRI,stock_code,b3c1bdf1fc672ca36cacbbf8844e048ffbef4753e2f697f054d1ca0d6fd9f6d5,27f9323cb0b90ddc39a26110bf0178982736a5e081a29c77ab66792b3055c909,1b450acf6f809e687b22a88e7e5d32327a4ae73c950a408df3c7e500c8a3d884,singleton,,none,representative_random,google_news_rss,2026-07-07 22:00:41,no_known_test_exposure
sentiment-groups-v2,article_1828526428f17576,class_96953a927ce87792,1741,1220,neutral,BMRI,stock_code,5c9a7a866b67817b412204745c2d5d0ad658ca48a6e8d8a863ea281fa63d3ca8,e8595238fa17f08e3f9c67f142a3c287d0757ff5f37128c5e3c945de620092da,1da543f99d7ad6acc8c76a959126f2071ef6f6563da1e9bba0d74acddd982469,singleton,,none,representative_random,google_news_rss,2026-06-27 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_e85cdd30a33c8fbe,class_eb5e8f8242893a78,1742,1042,neutral,BMRI,stock_code,a922acb8e1bc93bbdc14b16cc49b61fa82fccf42e482432679364fca1b5274d7,72827d88312a84755c8a19942a78106215cb270f43b142bc73671bc40c4f6304,80e2809f7215e2307462f311ef60abe5ea698b46eaee22ccfc398d41170c45c7,singleton,,none,representative_random,google_news_rss,2026-07-03 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_acff539c0d5cd0d3,class_57c4064d072b5618,1743,1815,positive,TLKM,stock_code,c6ee1459085daff0a227069cf4302cd4b3b342654996cf7eb777b08d7d7395ca,02f07296a5f0b2130fd8c1bf79e3e0949e35c6100dc29ad8a046d13b8fa9b6cc,5bcb6969ddd87e8dd5cd371f4f6dea71cf8512eb13413813720163e80c949118,singleton,,none,representative_random,google_news_rss,2026-06-02 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_0c75ccaac2812081,class_63e50bfb0b7e0aad,1744,1329,neutral,TLKM,stock_code,af6ef94fb7ef670484a97b5640130976838c058124d7f8c20d16e5e01cdf7e04,34f48f9212d8bfb3902e46f23d949a5575a5dcfdfbe18d3b6e1d79db36b7b660,97561d66327327fb7a3e7ff91f375452069517a913b604186adb48c17b4799aa,singleton,,none,representative_random,google_news_rss,2026-06-04 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_b24dd49aca341e93,class_e27443d0647f22b5,1745,936,neutral,TLKM,stock_code,116d1417453c2136a23f67d8794fb4f40299cb37fc02495f9195052460adffdd,2286581eb405c19e2fbec3eb1c1d3712698a11f829781561f42a3ef14fdfddd8,9724d1b9e2fd4ba9207b11e4447f141796f007259a4d15d555a8ff87905e16d3,singleton,,none,legacy_hard_case,business_site_search,2026-06-25 00:00:00,r5b_153
sentiment-groups-v2,article_c699c2458106e300,class_470a2bb818850cd7,1746,817,positive,TLKM,stock_code,6f3e553171ca11bf25578fdd913bb3a350c4da39c8cd7a0aac2f653993df75c2,4e98765d013608540ff64926704eca514561eaa5736208165985290d16369aac,016d79c02c3316b59743e900e9b5df97c8ae55f00bcc2f9d76a8615e3e6ce4a7,singleton,,none,legacy_hard_case,google_news_rss,2026-06-08 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_262fbc155dc2e685,class_97a8eced604b3158,1747,1113,neutral,TLKM,stock_code,40cbf2404023a4f2e334641864ee4df54a9abdc051a1a94df8b4ed73670c3daa,eb09bed9538d39af07c86db02e74e9a1e8c443a27710f375d302a78a2b326292,95623973c7618d7a4c98f96b1603c22c1f5ed95f8831d65e003417add905f713,singleton,,none,representative_random,rss_local,2026-07-07 19:35:22,no_known_test_exposure
sentiment-groups-v2,article_03d0925ac4f53b4b,class_87ba5e752a93b09d,1748,1545,neutral,ASII,stock_code,54cff02914bce91da9f5e544aa40d1e6189d112d397ab196ea7577b73c7f2a4f,ee405bdcf101ee43dc10cdf913ab7cf2647743b3094ac9bb8e5f18a9c8e49a41,285bada1a813dbdc209bb163fcd45919a1a6086bf470322b4e397b05166410da,singleton,,none,representative_random,google_news_rss,2026-06-30 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_ef1d1c50e751f394,class_ed58646b2c38f89f,1749,1484,neutral,ASII,stock_code,b98a6e170dd8e00e2003996b0a5367ec30caed4a6c453c1284f9956c82d203b0,224425c01303363c9e1b0508cb888f9caa554e1b91df63532ae506182801a985,9693d8c6f330ccfa2f5b3888bf7cc10230cfdbb0f798624cc091721e4d6fa543,singleton,,none,representative_random,google_news_rss,2026-07-05 13:08:58,no_known_test_exposure
sentiment-groups-v2,article_1625f9db144171f7,class_50d45222910b719e,1750,1505,neutral,ASII,stock_code,b59c8eda4ac2711e4df9ff73966991909bee31b2eebe3a3dd50b368b2461d9a1,96fa8eaa2eb1665d62d7218429b97779df6118fba931c8d3cfe6b8c23269ba35,ed63e5e864f305969e2c3815da996ed015146c309b2d830b4e864ec9176448ec,singleton,,none,representative_random,rss_local,2026-07-07 15:27:16,no_known_test_exposure
sentiment-groups-v2,article_35fcdee9b9238f7e,class_cf8d098d14f40011,1751,1345,neutral,ASII,stock_code,d3c147b58cbf59e47f03147daf281fdd6cabd43e8bc41381fd5f638b3df5e20b,4260d4943115d0deb49a4afa2d492d673f91d9d3fc4d96db2f64f24458962f3c,b8a3e897a057fb829ce1a16b04d7e805f49a7fcfcdab91f93f850174722e9381,singleton,,none,representative_random,rss_local,2026-07-07 22:00:00,no_known_test_exposure
sentiment-groups-v2,article_fe4f4f270df95e1b,class_b93da639cf8ad63b,1752,1872,neutral,ASII,stock_code,172e3220562c83f41d5b026a789e4096a4b444e0fac78e7faaefa946ed8ffce5,6046e4da9ecdc9ef45a20767f34dd0983c33bba7674202cc08a89c13521109e0,d8d33b982e9aa817a8fbf56afd83ba3f530ed592ad1ca0c9c025aa46c975a78f,singleton,,none,representative_random,google_news_rss,2026-07-07 13:54:11,no_known_test_exposure
sentiment-groups-v2,article_6815fd0989fc6aa8,class_69a1b13e8828c30c,1753,1354,neutral,ASII,stock_code,3f8dbd145fa13a4bed6035e25e98c4808ac6c0d1a1283e6a2088042205852cee,158c79620dd89bc33be893745bef0d037b121731c340fc07cd1a64ae392ac18d,d28e90801efc1e33069f230addf5105d1feba1fe92ffe39f5e45c1d624c139c8,singleton,,none,representative_random,newsapi,2026-07-07 05:07:59,no_known_test_exposure
sentiment-groups-v2,article_a6d4096b24cd4ad2,class_2c1f0ccfd207ea4a,1754,1473,neutral,ASII,stock_code,77bc27f4e8cb491dcf3123d093bec832bc78a693959e6941d8fdbda028f3ddee,1bde5c4c5663270444902bf85d3fa5335763bb202bd35512587452299de43fac,889e344427d2f5b2e7507fd3907bde276c06cf2a7d94aa758bb4c2c21d7d9297,singleton,,none,representative_random,newsapi,2026-07-07 04:46:15,no_known_test_exposure
sentiment-groups-v2,article_9ed1279b64427e29,class_64cdb1df1a653e3f,1755,1840,neutral,BMRI,stock_code,1fd25b93845c6a4e1a56c9e4a5bf0dd2e72c083c29f48421a7fd9dd13ba5bbf5,1b4df25357e843a6bd6a588fa3ff785ee493b8d7af8ba30860f06d3a9b1c70b7,a3533c980b717b18d73e38ab2d3948614bcedca6bdb7abdd427b2fe28bc6560c,singleton,,none,representative_random,business_site_search,2026-07-08 14:33:22,no_known_test_exposure
sentiment-groups-v2,article_6b05617279df95e0,class_2b0a2f38eba2d216,1756,1407,neutral,BMRI,stock_code,e80b3e2e3f01b130d150ea606d4c04de58b7f979ac8a9806f4abcb9269f6cb3e,608a308f5ac134aca46f34555c342cf4d02ffbfd2344b50f3c40e22a54f268c7,3ce5b7641bbeed1f95cf6a8732831bd87c649f15ccc32732d7ce05ec12890bc2,singleton,,none,representative_random,google_news_rss,2026-07-08 06:00:22,no_known_test_exposure
sentiment-groups-v2,article_507c38cb8a975a83,class_b646abd48fbb5725,1757,1851,neutral,,missing,d474f37027951c302bab0a3a7c163e170a2929873b5761f30abe5e6c9182826e,26c9a9a03a2fd26d087442b01c56f44f7cf4e3c654ddf68b3159c95278a6edc9,293b64c37604b0582d16ef3ec8cb523bb9055df4f43828450c2826165a843ac4,singleton,,none,representative_random,ojk_rss,2026-07-09 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_3404e567432e7e13,class_035ad8391056c6ef,1758,1862,neutral,,missing,99da1dbd1d5f1bc3b402555e307b325c963825654203b52292fa530321a94d59,ff6dfe26aa7490906e8f6075368de9635c1b64923bdf1fd012bfe3069fae38ac,8555a1e0a97e7e37e9193eb3cbe701a1cac23a23ac2d4b59d9f53486af0059a8,singleton,,none,representative_random,ojk_rss,2026-07-13 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_314e9ad1bb068ed1,class_0234c17abea895dd,1759,1035,negative,GOTO,stock_code,f4f4cb97aeb3fd2ef5189c532cf5ad1c4573992c4de9f53f601fb228179c8a5c,d641e1239a45bc8842d3716ba4bf4ad72965d4337b333ec639652bb56d81957b,279d75842436b294109ff63b48b40a769d7172372745ba799ca682d6dbc29246,singleton,,none,representative_random,google_news_rss,2026-07-10 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_d2388821e8b13716,class_ed71a7cd3a3cedf9,1760,1216,negative,GOTO,stock_code,37e5b03a50c455b44501b171c46946df4cd68edcc1b02713afc6bf0f1be153a5,85fc0025be1a16b62f413851e92060f2829c92083807b9655899a62dfd1326a0,149bb39c8dfa5a2d9a39687960686b2897d595d1114173f6f483b208cbc77703,singleton,,none,representative_random,google_news_rss,2026-07-08 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_c8808071a31da48c,class_763282e6c85c6db1,1761,1580,neutral,GOTO,stock_code,286fff1e1e2091699abc311989bcea3a228c46cf9a0cfc47c43d68fad0efe19b,81461e3d323929dbda398d2e057c834cfa7fb067c326b334c454f4fb685bbc84,348eb7f350252394e7fd4c5d55f8a6f6fb40941aa7a419372bd025505c3034d8,singleton,,none,representative_random,google_news_rss,2026-07-06 06:08:01,no_known_test_exposure
sentiment-groups-v2,article_a4fd40788cd53f2f,class_126f9bbb2c2fa01d,1762,929,neutral,GOTO,stock_code,e6bad6b4e86c01bd747a87f083f644093881062906ad89a39abcfdbd76da3bf1,4e58d2da99dc1b6efeaa723441a732adb87c214cff85f3b360730ec781b5dfe6,62ce052ec52cd3a8f04689857a96caf8aa387e875e28b62fb03c84de249aa4e4,singleton,,none,legacy_hard_case,google_news_rss,2026-07-05 14:38:26,r5b_153
sentiment-groups-v2,article_9a0d49266d4f5e24,class_00acb3bcd761dc02,1763,1509,neutral,GOTO,stock_code,2b26e12122b00f32f67e482913eac02191121284a31dca50388de078947ba79b,9dd79998c5df6ff121fcb295862d82ef8a5459a73df159d1c5dae11439e94b54,4c40c0a89c71e443c5c2ed5b216b1264e70c89d59456dddb2cd21362480f9c22,singleton,,none,representative_random,google_news_rss,2026-07-04 15:43:00,no_known_test_exposure
sentiment-groups-v2,article_38e08d7e4a8be225,class_b255c526d6294870,1764,1340,neutral,GOTO,stock_code,98d024e93aabc82d8ff1d924e00ede0b709ae259b0fe1b91b7b1d8d8802f61e6,1250ae38a1b68c362dd4f05e42b016158aaf355c6015c46bd6709108c4c3655c,c9c61d0b57cf12e66453514f5dc040961ebb7f88b72dabe8e71fd64605237648,url_or_text_or_substantial_title,near_38e08d7e4a8be225,none,representative_random,google_news_rss,2026-07-01 03:34:05,no_known_test_exposure
sentiment-groups-v2,article_ac6a322dba52cae8,class_4a647540a514a2a8,1765,924,neutral,BUMI,stock_code,951ea44f0cb07a8d2b8e13068e86341ca0c5d7514ab9f7b59a26c13745a18039,6b2e463c4c16000ccfd9660d10a3d23c2329ced549d7d9ad36fb6538c665f968,562ffbe3ad067d0fac0fcc6f058b23714e5121296d344fa1f64a0d68c59aedb2,singleton,,none,legacy_hard_case,google_news_rss,2026-07-09 23:45:34,no_known_test_exposure
sentiment-groups-v2,article_e50b6b02d6d90ddc,class_8bd2a52e9bb8830e,1766,877,positive,BUMI,stock_code,411cbf0afa64208ca29ad215f3686115b68e5c042fa73b809b2a88f1fb933bae,2c26939ad9308368de4211ebd5b6916609477512cec02fa674fa43b89ea2306b,c9d67f92e47b256ccc8563f06eecf468e1fa368d04542196346daf627451585a,singleton,,none,legacy_hard_case,google_news_rss,2026-07-04 23:07:09,multiple_previous_test_sets
sentiment-groups-v2,article_eb25198438a00b73,class_e454a561fdfe88fa,1767,1643,neutral,BBRI,stock_code,360bdb78aed3c4bb4848393fa02632674703011cd7153a1e5a5a62f7b98c5083,30c19b970e1cb8a4abb08e0b6065b8cbd41fd93da0ab433286ef2029bebcad7e,de4aafc11f57606ed496af4288d35f384ac644961039e8b78255fd0a0074470d,singleton,,none,representative_random,gnews,2026-07-10 13:45:07,no_known_test_exposure
sentiment-groups-v2,article_4cbe3d6227abe57a,class_17d88e77cbd66b77,1768,919,neutral,BBRI,stock_code,c23816ae0f56de4c5ab0686c993b461cd994d9a4ddd33866287f8384d7f75feb,c6338ee51d54970b0c7722a7155dfff2d945dbee1d555378e5318e7c42dbba33,674b104836dfd8a59e085f151025fc455e3974fe4f4d38686ce658b3ba5bce0f,singleton,,none,legacy_hard_case,gnews,2026-07-14 01:43:25,multiple_previous_test_sets
sentiment-groups-v2,article_eb861137efa00779,class_a0ea908ef60d7e74,1769,1037,neutral,BBRI,stock_code,6baef043b65e90dc67ffa0a8d026a685291fea1a712f58378891f0a05b36d119,a9b82cc99093946cba122c51969ab1d1d8482ebdc98bc7f3d18c6b0360f40dec,00f50bffb59039b10edbe8021bc1d1c9ec6a15455ebb28f45b47c1337cc9bd79,singleton,,none,representative_random,gnews,2026-07-13 11:34:19,no_known_test_exposure
sentiment-groups-v2,article_753f5d07dca28b82,class_245f8cfb74c233d6,1770,1738,neutral,BMRI,stock_code,989109f1cdadb769dec555b35d04c4754949fccadffdcfc23705a76847328a8f,d813b692ecd5f96df3b839a9f1eb9a8190e0df40efc7f04de175a44589cdf28e,fce1895594f4dce413a4cb7c4a12b4b24185398406c06ab488c954914685efe5,singleton,,none,representative_random,gnews,2026-07-08 09:31:41,no_known_test_exposure
sentiment-groups-v2,article_678fdf60f09b909c,class_264ad999f3ae2c15,1771,1781,neutral,ASII,stock_code,69484077c40ed37932d0f6d69fcb2b45330170af4d187b715e0616d642cee4a9,e3ab6da43cf242cc47f716d0c89d2b3ce1012d61e6babf7cd5e1f4f1133cea4c,57dad8368855dfe7111948893230f074847223f1d69292adb5c68b4ec17e5f2d,singleton,,none,representative_random,gnews,2026-07-09 02:19:50,no_known_test_exposure
sentiment-groups-v2,article_075441be7bc0cdba,class_ae6237476a99ffe5,1772,1370,neutral,TLKM,stock_code,a2b9b50ecc4948991a9809a4483f23e14fca7243d7dfcc9af16e662e37e22917,02e426a2021fd7a0888c994f9c9ceadd9348c3ecff5dbfb6d62376b76b6f34f7,e70109a15cc05d09d27021d8df34ca006a6d2cb6fb2b0d51c80a8d5b2fcb7f0d,singleton,,none,representative_random,rss_local,2026-07-15 08:55:49,no_known_test_exposure
sentiment-groups-v2,article_7880bd7fe5dcd286,class_d7b822addd7628b8,1773,920,neutral,TLKM,stock_code,4dd9f18d3c110de3415b95b53bcf500c9795f51c33f85e64430cc15c44e06257,0bc3576007201af7b3c1e8202dee460a57f15b2efffac96a24270a9edff17703,14de00e7d4711a4e7563d10fe0a3762b140c7b46b5a1596478791e88a04a82b6,singleton,,none,legacy_hard_case,rss_local,2026-07-13 17:12:23,no_known_test_exposure
sentiment-groups-v2,article_d50d8ea32d67d512,class_648c520919c03cd2,1774,925,neutral,TLKM,stock_code,a5bd9bb8ab2f63df121153ff5d2cd661089fce70da59633e0e6f4597c9ea2276,d2ebea70913795df810ce09ad86622d225b08cfe11183f8dfacbf8d60cfa591f,c1e5879bc86f79a59fe708ec8acc3831f6b3fb0da900bbb18d78d48035b26c5b,singleton,,none,legacy_hard_case,google_news_rss,2026-07-07 11:51:02,no_known_test_exposure
