article_id,manual_label_id,label,classification_instance_group_id,article_content_group_id,status,reason
1434,346,positive,class_13cdf0a3e761c6a0,article_95fc6cd8aeb992c4,eligible_train_validation_test,
1435,264,positive,class_326c2f6bef2bdfb1,article_f10d342ce63e0d2d,eligible_train_validation_test,
1436,621,neutral,class_e1f57ef5098bb3d7,article_a0aeb86c861ecab2,eligible_train_validation_test,
1437,1632,neutral,class_540f8bf61d9c65fa,article_1e656185f98ed3a3,eligible_train_validation_test,
1438,1003,positive,class_2931dd06a3fbec28,article_0594f04659a605a1,eligible_train_validation_test,
1439,1848,neutral,class_c7d55e32c84ca4a0,article_d55a6ae3aba2d301,eligible_train_validation_test,
1440,1242,negative,class_136c42368a352cc2,article_a4ff3ad278c7b057,eligible_train_validation_test,
1441,1650,neutral,class_85895b0fb0c48c81,article_497e671df1de83a4,eligible_train_validation_test,
1442,1683,positive,class_5a247942e87bf773,article_8fd238119777a31e,eligible_train_validation_test,
1443,1630,neutral,class_6c16d6ee42f959a7,article_298647699bcb31c2,eligible_train_validation_test,
1444,792,neutral,class_e515520cbdbb0317,article_2315bd64e75a3465,eligible_train_validation_test,
1445,145,positive,class_f55cd16c33c03e8c,article_146c09db1bc3d53d,eligible_train_validation_test,
1446,1117,neutral,class_cb831585dcd3f532,article_ad608cd856711cb4,eligible_train_validation_test,
1447,1541,neutral,class_6aeaf64a11872bb1,article_2ace3763af339e1b,eligible_train_validation_test,
1448,1331,positive,class_e735dc78a3cb1cc6,article_57c03210be824f7a,eligible_train_validation_test,
1449,320,positive,class_44814c2e38e88c7f,article_afd7745eb5969016,eligible_train_validation_test,
1450,1078,positive,class_97f6576df1c0e595,article_b0193ceb57d22ae3,eligible_train_validation_test,
1451,1049,neutral,class_6128eb8d6825f99f,article_2a3d253e5273a3e6,eligible_train_validation_test,
1452,454,positive,class_04f82c866b26bd09,article_abe6c5838bf22b82,eligible_train_validation_test,
1453,1869,neutral,class_af69e3ab5aea5ac4,article_53d2dd2504402eec,eligible_train_validation_test,
1454,420,neutral,class_61ef3c71b0fd69b8,article_96b026df37a1f996,eligible_train_validation_test,
1455,890,positive,class_df4a6fd709cd4253,article_257ad493dc36225f,eligible_train_validation_test,
1456,1005,neutral,class_6057ec5b54add3a0,article_fddc599a3afe6c68,eligible_train_validation_test,
1457,101,neutral,class_506c1e13585e8551,article_63fd44eec460feb2,eligible_train_validation_test,
1458,319,neutral,class_83195ea30f0a48e7,article_c4da2d0f7e453e96,eligible_train_validation_test,
1459,730,neutral,class_289ef43bec5a4360,article_8b8b2039da03dec4,eligible_train_validation_test,
1460,472,neutral,class_2db6c31f94f743d4,article_63d942da157a1ee4,eligible_train_validation_test,
1461,1786,neutral,class_b112186cbfc644ee,article_4cd468501fc1a553,eligible_train_validation_test,
1462,1838,neutral,class_c054b02e582b36fc,article_3e6ce2279a7dc8bb,eligible_train_validation_test,
1463,937,neutral,class_a7f4f1feb4ef429b,article_757b6b66ed184438,eligible_train_validation_test,
1464,1874,neutral,class_471b6e48b7d0b8fb,article_4753e699ede61517,eligible_train_validation_test,
1465,1253,negative,class_5568175284bba1ba,article_4a12e183a11f0e64,eligible_train_validation_test,
1466,991,neutral,class_fb0d5945935fb0ee,article_e30919d4d5f54bac,eligible_train_validation_test,
1467,81,positive,class_bbe5672ea6e179a4,article_0038263cc90dfa55,eligible_train_validation_test,
1468,1121,positive,class_07eb98659ee2111f,article_6b6803d3f23f64d0,eligible_train_validation_test,
1469,587,negative,class_aa0c2fdf3bc75330,article_a61c5cdf78281955,eligible_train_validation_test,
1470,726,neutral,class_3a354a068741cc1d,article_57fb0303e4a6845c,eligible_train_validation_test,
1471,614,neutral,class_df8c951a5d6f7d93,article_f64ee82a9f4a0451,eligible_train_validation_test,
1472,1721,neutral,class_71cb92714cd11c6f,article_e56ae9ee21661d3f,eligible_train_validation_test,
1473,1299,neutral,class_b8d1d062c954e4da,article_33bf4329c8460199,eligible_train_validation_test,
1474,1428,neutral,class_ec2d311e7271144d,article_3a047b4a81effb2c,eligible_train_validation_test,
1475,944,positive,class_e464cc461614f217,article_d3fb4415d5c03cf6,eligible_train_validation_test,
1476,1343,positive,class_a07bf8b7128415b9,article_826958d9ae5a8605,eligible_train_validation_test,
1477,1297,neutral,class_9f4dc1086e82d88f,article_e5ce886c0b086900,eligible_train_validation_test,
1478,1237,neutral,class_8cb5c2fd4755be59,article_a13df1211cf4c38c,eligible_train_validation_test,
1479,1513,neutral,class_ab3cc7fffe447b09,article_8c40a6d264e52998,eligible_train_validation_test,
1480,275,positive,class_163440b64f59ac5c,article_22b954454cfc20ef,eligible_train_validation_test,
1481,1127,neutral,class_7d4f7b9963242b13,article_f525eef4f03ab819,eligible_train_validation_test,
1482,1013,neutral,class_035624ebafdba97d,article_e3e69eaf6c365e40,eligible_train_validation_test,
1483,1727,neutral,class_5ab4ce4b3371d319,article_485d997d70d9483c,eligible_train_validation_test,
1484,1312,positive,class_d76e4ceb86e3e818,article_47f6c8c4b34d11e5,eligible_train_validation_test,
1485,993,neutral,class_31bb6d54cc13bcad,article_c010bb0f7f8f335c,eligible_train_validation_test,
1486,1495,neutral,class_ddd20135009cc10f,article_248aa2bdd0032920,eligible_train_validation_test,
1487,216,neutral,class_428ac0bce4286f47,article_ee14860f6bd0506d,eligible_train_validation_test,
1488,657,neutral,class_ac399b0039b343ca,article_cf23dc33d6aba135,eligible_train_validation_test,
1489,507,neutral,class_6f54008b363e8b69,article_3c61752810703534,eligible_train_validation_test,
1490,401,neutral,class_0af17ec82de052e4,article_a1271642c26ded1a,eligible_train_validation_test,
1491,1836,neutral,class_79d1137aa6111f5b,article_4cf3ab13ec4367b7,eligible_train_validation_test,
1492,1861,neutral,class_05fe0949711c592f,article_5e1026819535dd46,eligible_train_validation_test,
1493,941,neutral,class_4c712b058dab5c0a,article_b3396bcb59674d33,eligible_train_validation_test,
1494,596,neutral,class_43121253a6a7a4ed,article_27cf14dfc2232b94,eligible_train_validation_test,
1495,53,neutral,class_f5a3c71e2388b1bf,article_ad5ef4b29e148afd,eligible_train_validation_test,
1496,1530,neutral,class_0fb768e5d7ff92ab,article_d732f39159e67eb6,eligible_train_validation_test,
1497,1039,positive,class_e5f95de601df0c6d,article_556ea1b2f7420f2c,eligible_train_validation_test,
1498,1803,neutral,class_37490164b2cfd40c,article_0d9653b98d117db6,eligible_train_validation_test,
1499,66,neutral,class_708791997d764df3,article_a3d0c75739a3c6a8,eligible_train_validation_test,
1500,150,neutral,class_a154c91abad2437a,article_9f69998560dcfd80,eligible_train_validation_test,
1501,706,negative,class_47a9989b5f25d0a1,article_3873ecf4855ce373,eligible_train_validation_test,
1502,1382,neutral,class_85fba12a93a98a3e,article_b7b99ba738afaaf9,eligible_train_validation_test,
1503,582,neutral,class_c3b53d54e62462b5,article_a3513549948fbfec,eligible_train_validation_test,
1504,436,negative,class_ce136529464f3d27,article_3ec13115817a014a,eligible_train_validation_test,
1505,1859,neutral,class_a5656f28f43ca0ee,article_755917ecbc61091f,eligible_train_validation_test,
1506,115,neutral,class_e0b3a88afd0d8eb2,article_e97776493f213d50,eligible_train_validation_test,
1507,215,neutral,class_505236e4c96d28f4,article_c77639710bd89eea,eligible_train_validation_test,
1508,1270,neutral,class_79557e371db8e5ca,article_5b33003a928495b9,eligible_train_validation_test,
1509,1166,neutral,class_49af859605d96740,article_7054d0451000f27e,eligible_train_validation_test,
1510,510,neutral,class_204fc6683a9efeb1,article_b48d6b02d25818e8,unresolved_true_conflict,true_label_conflict
1511,552,neutral,class_0c2990266919bf90,article_0d0c9bc37ae955b2,eligible_train_validation_test,
1512,1239,neutral,class_a0b5445367de7da0,article_66c03337b22c301d,eligible_train_validation_test,
1513,1750,neutral,class_b90b148128b68611,article_b695396d3070a538,eligible_train_validation_test,
1514,446,neutral,class_732f40065e6e88d3,article_c8f5600f3eb7d801,eligible_train_validation_test,
1515,1172,neutral,class_3c1a87cb32451c3d,article_f1ee529ef4911120,eligible_train_validation_test,
1516,475,neutral,class_0ff11f90b3ea969a,article_17c7f8a2457a4b72,eligible_train_validation_test,
1517,1267,neutral,class_1ac783bbc7afbc47,article_4091f2c5c45d0cb9,eligible_train_validation_test,
1518,1569,neutral,class_3c5ed4997e56f162,article_1eb3da012cf952c5,eligible_train_validation_test,
1519,234,negative,class_9b6d7d31b5853ffd,article_ee9c43424bb4c242,eligible_train_validation_test,
1520,952,positive,class_bfce442b454e8e43,article_8f08fb89c225a58e,eligible_train_validation_test,
1521,419,neutral,class_eaecb17d991e0309,article_9674b1f53ad3b01c,eligible_train_validation_test,
1522,1511,neutral,class_0704aca4e7cf182e,article_ff231d4dee9c91e9,eligible_train_validation_test,
1523,1403,neutral,class_dc9e0c24932d7073,article_311ba2ed6a5b4105,eligible_train_validation_test,
1524,473,neutral,class_8ae140a6e30590bf,article_bce35ce6291ba5b8,eligible_train_validation_test,
1525,994,neutral,class_29b3ab626674f8ab,article_ea85b0d61253e103,eligible_train_validation_test,
1526,1687,neutral,class_4643e86f85e95d2b,article_365da6f44bcdd4d3,eligible_train_validation_test,
1527,1433,neutral,class_b09d525cb2cd456f,article_46ff18131a6daf28,eligible_train_validation_test,
1528,750,positive,class_cb7811d2eddeed05,article_b8fe8e5887ff0cc9,unresolved_true_conflict,true_label_conflict
1529,530,neutral,class_84d7e71f731d8251,article_6f52d3110a0e41e4,eligible_train_validation_test,
1530,135,neutral,class_94ad96f709333ecf,article_19afa9f3b42c8c4a,eligible_train_validation_test,
1531,470,neutral,class_58c1c01df1d989a2,article_f1294f35f19846cd,eligible_train_validation_test,
1532,317,neutral,class_6b3a376744a8faf4,article_f76cb816b3f74ecf,eligible_train_validation_test,
1533,1305,neutral,class_f9c439bf47552a39,article_15310fd04ea64483,eligible_train_validation_test,
1534,1768,positive,class_125e0a9bcd2085a0,article_13be5b896be03995,eligible_train_validation_test,
1535,1161,neutral,class_8b0db80765c427d9,article_7ab74ac64fd9a732,eligible_train_validation_test,
1536,1707,neutral,class_3c8463eb73146745,article_b51e45a12fbae3d0,eligible_train_validation_test,
1537,1639,neutral,class_688d2b431ecee281,article_6a27eece1c1658b2,eligible_train_validation_test,
1538,250,negative,class_b712c61f751b781a,article_0f8e631d28e2a339,eligible_train_validation_test,
1539,1204,neutral,class_697280bd58a002fe,article_731d65cdd441fde2,eligible_train_validation_test,
1540,831,positive,class_09c1d89027616533,article_c73c63198a1338f0,eligible_train_validation_test,
1541,1737,neutral,class_55a5bb9adc823c28,article_477e2d13152129e7,eligible_train_validation_test,
1542,445,neutral,class_12babdb67b5c4857,article_596d0c702ba6d208,eligible_train_validation_test,
1543,1622,neutral,class_f4124fe6eac156dc,article_50a0a04f2d67b4a2,eligible_train_validation_test,
1544,1469,neutral,class_3ccbf88dec80f704,article_194af3b3d7b00744,eligible_train_validation_test,
1545,566,neutral,class_91475f491cbbf4db,article_8b1fbeee2ea27bf5,eligible_train_validation_test,
1546,103,neutral,class_442bc2970d89addd,article_495afe547befeede,eligible_train_validation_test,
1547,1390,neutral,class_f2b2c61e288f658e,article_05fb3c9a7f20d8c6,eligible_train_validation_test,
1548,800,positive,class_149f657681e67022,article_48f31b127dde9f65,eligible_train_validation_test,
1549,825,negative,class_f3e952771cfc48f3,article_75abf1771c0d9038,eligible_train_validation_test,
1550,183,positive,class_246ff9bc99c139e5,article_c27484c7087191b2,eligible_train_validation_test,
1551,1652,neutral,class_c9be8f5a8a485dc4,article_1e61da9318ad5f39,eligible_train_validation_test,
1552,1605,neutral,class_7ab3d157b5c2d0bc,article_51e6811411165c04,eligible_train_validation_test,
1553,1502,neutral,class_c023eb34564fcc78,article_8012472a35fd4093,eligible_train_validation_test,
1554,1744,neutral,class_87151cdcc0b64058,article_6fb4775fed7293b1,eligible_train_validation_test,
1555,1641,neutral,class_806bd73d47e8c69c,article_2ae7ffb0ec4d1bcc,eligible_train_validation_test,
1556,605,neutral,class_21a22e404dcb8bd0,article_46b724b2f85d4f7b,eligible_train_validation_test,
1557,1590,neutral,class_619409f93c901bb3,article_9e2d999a438d4dc3,eligible_train_validation_test,
1558,44,positive,class_24216c028ed2f1aa,article_67a375e4ddcdb509,eligible_train_validation_test,
1559,1047,neutral,class_b3430ce93e63c2c4,article_1e797595727addd0,eligible_train_validation_test,
1560,125,negative,class_2e70fca17f881e06,article_c649b15e769148e6,eligible_train_validation_test,
1561,1888,positive,class_c5a18900fd633ef7,article_8bcefa497af26e68,eligible_train_validation_test,
1562,1197,neutral,class_003048cce4da1a18,article_0f427d4e1430f8f5,eligible_train_validation_test,
1563,1726,neutral,class_107b2ce658f45197,article_e830a0d7d5f30372,eligible_train_validation_test,
1564,934,positive,class_7f3384b0781f0669,article_2163909115c0f6f1,eligible_train_validation_test,
1565,1780,neutral,class_e4f5ba398ae704bd,article_956b130106fbc089,eligible_train_validation_test,
1566,181,neutral,class_de23a1f78c81ca2d,article_a9ffbdf317b2dabf,eligible_train_validation_test,
1567,1373,neutral,class_4643e86f85e95d2b,article_365da6f44bcdd4d3,eligible_train_validation_test,
1568,541,neutral,class_eefe0e52cddffcce,article_a2258ffaf9a1490a,eligible_train_validation_test,
1569,502,neutral,class_b43227f8ba78686b,article_c98c37cbc0242b2c,eligible_train_validation_test,
1570,63,neutral,class_e0fecfea4f5a4c2c,article_3a481e728390d89c,eligible_train_validation_test,
1571,430,neutral,class_5a4e401d6fdc225f,article_aded40e220d2587b,eligible_train_validation_test,
1572,203,positive,class_98024f67c10c80e5,article_9c05d48bbde0b1ec,eligible_train_validation_test,
1573,94,positive,class_3425a42e6af08809,article_79e8c13e1a8c51e0,eligible_train_validation_test,
1574,850,neutral,class_6d86310c023d1017,article_ef4cf73add6b6f47,eligible_train_validation_test,
1575,131,neutral,class_8bb0b73aac0b69b6,article_679b0ecadd205e51,eligible_train_validation_test,
1576,256,neutral,class_1dc853c505492055,article_da3270018b712b8a,eligible_train_validation_test,
1577,1648,neutral,class_02d949016664adef,article_1d16bb3354a11b50,eligible_train_validation_test,
1578,1563,neutral,class_135249867f96e4c7,article_c6437e0ba0560952,eligible_train_validation_test,
1579,1792,positive,class_b6d1eb3b626b31e6,article_ec11f26d671bcc37,eligible_train_validation_test,
1580,841,neutral,class_8c2597b192a314a6,article_e97e2ffefd968b2a,eligible_train_validation_test,
1581,1116,neutral,class_13b668ed33f332b2,article_3ef4ba73834a4409,eligible_train_validation_test,
1582,624,neutral,class_0529ef6e18d51ce3,article_6d78b19a042a64f0,eligible_train_validation_test,
1583,643,negative,class_204fc6683a9efeb1,article_b48d6b02d25818e8,unresolved_true_conflict,true_label_conflict
1584,1022,neutral,class_925aca4b8b8d62ad,article_9ea3f4147c0d763c,eligible_train_validation_test,
1585,1186,neutral,class_fbc1c662f9db05da,article_9c8dd327d0f259b6,eligible_train_validation_test,
1586,899,neutral,class_901ab7d339583da3,article_c0bfde62b1698906,eligible_train_validation_test,
1587,1855,neutral,class_93c8c1288381024c,article_0252fa3e9d9c8c2c,eligible_train_validation_test,
1588,1681,neutral,class_664e7252dad457c6,article_d24eac45e69be063,eligible_train_validation_test,
1589,1785,neutral,class_80d4947ddae47c77,article_c5080dbc42e822a3,eligible_train_validation_test,
1590,380,neutral,class_dde198077950e490,article_6c77b607e17df16d,eligible_train_validation_test,
1591,1156,neutral,class_d9bdc7b9108e34d5,article_e52522a505f68250,eligible_train_validation_test,
1592,1556,neutral,class_ecee34c8dfd7caa9,article_8cca04ee02b8915f,eligible_train_validation_test,
1593,729,neutral,class_4563370a9ed4644f,article_38813d9a6e533278,eligible_train_validation_test,
1594,1396,neutral,class_90d6910c168940dd,article_8698616a6419549c,eligible_train_validation_test,
1595,1798,neutral,class_9f1c102758516564,article_c6bb15225eca43ac,eligible_train_validation_test,
1596,651,neutral,class_b559322b57f26128,article_a19fbf8bf0530ca4,eligible_train_validation_test,
1597,1081,positive,class_255f516e50f0a716,article_eb57f949956cc9f3,eligible_train_validation_test,
1598,382,positive,class_542ce61380f503ab,article_191024c47d6c2b3c,eligible_train_validation_test,
1599,1087,neutral,class_2f5a3f14eb90fa0e,article_8e57858ab42fef1e,eligible_train_validation_test,
1600,1537,neutral,class_8831eee8123b8806,article_b458944d9ec4322f,eligible_train_validation_test,
1601,559,neutral,class_c858ea4794fa75f0,article_272228055649002a,eligible_train_validation_test,
1602,459,negative,class_8cd8b5a642430ced,article_2f57a2e309c46351,eligible_train_validation_test,
1603,1708,neutral,class_8a8f0b0931a27142,article_bf0a60ee19adc795,eligible_train_validation_test,
1604,1294,neutral,class_6a49194508f70094,article_361603c11612df16,eligible_train_validation_test,
1605,147,neutral,class_ef9e368bce9e0ceb,article_5909daa6fb5cf239,eligible_train_validation_test,
1606,278,neutral,class_1f68898a2f23dc30,article_25d114d44f1ee498,eligible_train_validation_test,
1607,265,neutral,class_a385563425feba0d,article_35fae39286f862cb,eligible_train_validation_test,
1608,691,negative,class_a147d6fb203f3e4d,article_b2382de3cdaaf0c8,eligible_train_validation_test,
1609,1357,neutral,class_10b734bb7a0406a4,article_8cd6cb7e1601eb5d,eligible_train_validation_test,
1610,1273,negative,class_5083bba1ed5370c6,article_31d8edb99534fd48,eligible_train_validation_test,
1611,1817,neutral,class_3ae28c71d9dbf92b,article_68722dedde84631c,eligible_train_validation_test,
1612,1706,neutral,class_93c59634f321d415,article_76ced5b53829bb4c,eligible_train_validation_test,
1613,1184,neutral,class_9cc5f87ef73c5b81,article_96382608813353be,eligible_train_validation_test,
1614,167,neutral,class_72252dfba1a993b3,article_583b08e38c98f435,eligible_train_validation_test,
1615,1031,positive,class_c47097022e1b8edf,article_f68a11527b819bdf,eligible_train_validation_test,
1616,1592,neutral,class_ddfff3bcaacb19a3,article_ee09198e46224875,eligible_train_validation_test,
1617,379,neutral,class_ae183ef96459e5e9,article_67aa578ed1fd0fa4,eligible_train_validation_test,
1618,519,negative,class_5edbb6afdc3a48e7,article_ae92bee5080ffa35,eligible_train_validation_test,
1619,557,neutral,class_afa451c5addc52d4,article_48af26beb80f0b14,eligible_train_validation_test,
1620,251,negative,class_2121d1b995446a6e,article_3ce59e84971bc7e6,eligible_train_validation_test,
1621,1796,neutral,class_05fe0949711c592f,article_5e1026819535dd46,eligible_train_validation_test,
1622,1269,neutral,class_13bfa77182e918e3,article_6d7be37d6aa3665d,eligible_train_validation_test,
1623,68,neutral,class_c7609dfe1320be34,article_e84909d7fba7798e,eligible_train_validation_test,
1624,359,positive,class_80627cecbad11d7d,article_3ea77fc339263dd3,eligible_train_validation_test,
1625,539,neutral,class_a923eff8d5ec5beb,article_2b8ae4541022864d,eligible_train_validation_test,
1626,626,neutral,class_b55eaee047699547,article_22fc91dc876c50db,eligible_train_validation_test,
1627,1192,neutral,class_111b48509303fa53,article_8ec5f9f249924040,eligible_train_validation_test,
1628,1393,neutral,class_1ed6476f7edda422,article_e6c3b6f798b0e8d6,eligible_train_validation_test,
1629,343,neutral,class_42133cfbf0d9165b,article_d4a66133ca14d9c9,eligible_train_validation_test,
1630,1596,neutral,class_3f5f4468949edbcc,article_e1406f532a84b02f,eligible_train_validation_test,
1631,1470,neutral,class_bc9827f2e091d3f5,article_0341b5dd628e639a,eligible_train_validation_test,
1632,563,neutral,class_d2e7013a99dac185,article_3c7217bd6d2c58c6,eligible_train_validation_test,
1633,744,neutral,class_9dce8032fbfe87d0,article_e62e4120ce246492,eligible_train_validation_test,
1634,1089,neutral,class_bedf0dba921c728d,article_ca05bc2bf73745fe,eligible_train_validation_test,
1635,377,neutral,class_d300e606b8f6e0da,article_735e4a8aa7691b6d,eligible_train_validation_test,
1636,1187,negative,class_43925a70049a4d79,article_245db7164aace830,eligible_train_validation_test,
1637,1307,neutral,class_e4168c41c4b18423,article_274e64235a5fb959,eligible_train_validation_test,
1638,100,neutral,class_eb398cf84e75625c,article_6df26dfff059f42a,eligible_train_validation_test,
1639,322,neutral,class_c25ec334e9ef44a2,article_5549c0d54cb3bce4,eligible_train_validation_test,
1640,92,positive,class_c227336e27e00893,article_cdbe4e7e26e3a553,eligible_train_validation_test,
1641,226,neutral,class_b7b842dcf1a79b4c,article_4cd31e5e6c407602,eligible_train_validation_test,
1642,634,negative,class_24e1c0ac38649bf5,article_b5740f0e88bf42cd,eligible_train_validation_test,
1643,1017,neutral,class_6a131f614a4c590c,article_1b9fc6751bc01563,eligible_train_validation_test,
1644,1607,neutral,class_219a8faecf472228,article_f7d9615965e2b49c,eligible_train_validation_test,
1645,1015,positive,class_f26799ec7696570e,article_7e5cb8429dce2394,eligible_train_validation_test,
1646,306,negative,class_231df5ef4ef7593b,article_c4c9f099e7a471df,eligible_train_validation_test,
1647,513,neutral,class_8f6254014ecda23f,article_920232613e4a67a0,eligible_train_validation_test,
1648,204,positive,class_0f5d82d351da364f,article_a16c0ab260e30b22,eligible_train_validation_test,
1649,247,positive,class_9f7395d785b90727,article_3cc16f8f6eede20f,eligible_train_validation_test,
1650,1770,neutral,class_3004ed040d812a50,article_4ab34cdf3e765ab1,eligible_train_validation_test,
1651,361,positive,class_9d0c70c2e55403b3,article_2b1545d9e4c56859,eligible_train_validation_test,
1652,1746,neutral,class_600e4952dd534ba9,article_b454c95ca5d70bc8,eligible_train_validation_test,
1653,796,neutral,class_238c7557704bd7d6,article_ef0d2e96b08cee59,eligible_train_validation_test,
1654,1133,neutral,class_433c0c829ed16689,article_ddb3686e0d40ad1e,eligible_train_validation_test,
1655,998,neutral,class_d23ad5202c578e28,article_b368537ed2fe6502,eligible_train_validation_test,
1656,1096,neutral,class_8eafd32466a5aa62,article_681d12400213531e,eligible_train_validation_test,
1657,1603,neutral,class_2c09015e15d3bfe0,article_14c54242e8185b50,eligible_train_validation_test,
1658,705,negative,class_c22ecc81035ab2f2,article_b72b8ff4cac9641a,eligible_train_validation_test,
1659,297,negative,class_7f278adbe9bc2da8,article_aed8be046f04a89c,eligible_train_validation_test,
1660,760,positive,class_de23407f5ccc70e7,article_fe35907591696b6a,eligible_train_validation_test,
1661,870,positive,class_1d4b0f5afa9a021c,article_8429476daf798696,eligible_train_validation_test,
1662,895,positive,class_5047fa45ad71e894,article_2f5903a7888abd6b,eligible_train_validation_test,
1663,1789,neutral,class_689749a68c3d3f64,article_9eb2d543a0a36152,eligible_train_validation_test,
1664,522,neutral,class_3a798a1f6a020de4,article_5aca6f08b6780157,eligible_train_validation_test,
1665,1478,neutral,class_df5792ccc5e82033,article_09f7cb7bb38f019f,eligible_train_validation_test,
1666,1406,neutral,class_cf6f3db8a88b169f,article_64ef8cbfd4e16b46,eligible_train_validation_test,
1667,1529,neutral,class_f0bc03189d325c5e,article_d253d7b7ace4e065,eligible_train_validation_test,
1668,1755,neutral,class_51e902cf0ee5fc92,article_328c58f0f1726122,eligible_train_validation_test,
1669,479,neutral,class_cb148fa7d82ca614,article_411922c1ae8248b9,eligible_train_validation_test,
1670,1272,negative,class_d208e49234d8717e,article_f8646a257c0c4273,eligible_train_validation_test,
1671,1118,neutral,class_2689eebc5ec3176b,article_15d45f2509126484,eligible_train_validation_test,
1672,1593,neutral,class_25bd5b01dedfe050,article_aeba47c17ca09557,eligible_train_validation_test,
1673,508,neutral,class_5b29ae6d92faf49a,article_5514a9f709310b22,eligible_train_validation_test,
1674,764,positive,class_4792ab40a3c0bf4d,article_b366c0efba99d592,eligible_train_validation_test,
1675,350,negative,class_3d338cae7deb6903,article_38f13ba4550b60ae,eligible_train_validation_test,
1676,1019,neutral,class_50bfe4befd2f8d08,article_df6822cd01387e05,eligible_train_validation_test,
1677,671,neutral,class_7debda53fbc3b273,article_88b82308d570d71f,eligible_train_validation_test,
1678,947,neutral,class_18c4d5c7ed35236a,article_18bed1232c7d6375,eligible_train_validation_test,
1679,223,positive,class_1bd4293dd065d8df,article_b93e56aec7724213,eligible_train_validation_test,
1680,1515,neutral,class_9e353a0feec2e43e,article_0ebe0fb634f8e4ac,eligible_train_validation_test,
1681,1169,neutral,class_e7a8b2331c88c184,article_6debfc7d20fed153,eligible_train_validation_test,
1682,493,neutral,class_b1c3893c0cb19741,article_39fb5bd005525dbf,eligible_train_validation_test,
1683,1386,neutral,class_d9c81aa65fa51db7,article_7db67cf8f985b409,eligible_train_validation_test,
1684,1835,neutral,class_0fb5c757a83fc095,article_2f351206009bd315,eligible_train_validation_test,
1685,1561,neutral,class_961ab7e1be560474,article_c2f61742e5f0ef0a,eligible_train_validation_test,
1686,1743,neutral,class_18a118b57cd559e0,article_78332745628ea113,eligible_train_validation_test,
1687,926,neutral,class_ea15a6f39f9da9cb,article_42d9972e972e4095,eligible_train_validation_test,
1688,1773,neutral,class_510702e30a828d91,article_2ed927e972728bc3,eligible_train_validation_test,
1689,400,neutral,class_fb4307202e6cd203,article_41e32284df1a7327,eligible_train_validation_test,
1690,1536,neutral,class_f3ea79ad8c5d4493,article_6ed255bcd5504634,eligible_train_validation_test,
1691,174,neutral,class_cb7811d2eddeed05,article_b8fe8e5887ff0cc9,unresolved_true_conflict,true_label_conflict
1692,1521,neutral,class_7c00237a1627dcc3,article_2740db06dfb5b0b6,eligible_train_validation_test,
1693,107,neutral,class_6b525463c8e8045e,article_a8caa602fb66f780,eligible_train_validation_test,
1694,818,positive,class_78d286377b64d9de,article_470ece82662f3490,eligible_train_validation_test,
1695,774,neutral,class_c160671f6a1d0691,article_35ea9e03d5f2f465,eligible_train_validation_test,
1696,39,positive,class_4e8a673ea747c4aa,article_e64474fd91f16a08,eligible_train_validation_test,
1697,1853,neutral,class_abef97b7e9d45028,article_d464f7141af4a42f,eligible_train_validation_test,
1698,1850,neutral,class_600e4952dd534ba9,article_b454c95ca5d70bc8,eligible_train_validation_test,
1699,504,neutral,class_26de9f41c4c90289,article_aeaa6370266a3650,eligible_train_validation_test,
1700,1499,neutral,class_2c9524243c49e282,article_b97d4904938f12a0,eligible_train_validation_test,
1701,427,positive,class_eb45ef7c6124a000,article_1b365a4dfc8a9d9d,eligible_train_validation_test,
1702,545,positive,class_2a76d05c135d1dc2,article_7a64ce427ce0ca96,eligible_train_validation_test,
1703,698,neutral,class_b229365a1f4b4e61,article_a860d24f31d82a4f,eligible_train_validation_test,
1704,1174,neutral,class_7a417006af78fe03,article_f898c0e2fa3b9767,eligible_train_validation_test,
1705,1637,neutral,class_bf4225ddccf64601,article_38bc3d1c4787dd15,eligible_train_validation_test,
1706,736,positive,class_4fe764ec9d6bf5b5,article_c08ee2a296e9cc80,eligible_train_validation_test,
1707,1176,neutral,class_73885a59fd466cad,article_78f9110cf588bd30,eligible_train_validation_test,
1708,1695,neutral,class_4b82b870f6a2acda,article_15b9e0db83ca5103,eligible_train_validation_test,
1709,433,neutral,class_bcb25b15fdd284e5,article_43db97283b0bc355,eligible_train_validation_test,
1710,1477,neutral,class_1d28ce40d6045b44,article_1aa3e4f8f4a38d99,eligible_train_validation_test,
1711,494,neutral,class_7119ad9c4b93c252,article_f8d64a31eb7d864d,eligible_train_validation_test,
1712,1090,neutral,class_bc4634374c8df3e0,article_1c918023d679a37e,eligible_train_validation_test,
1713,1864,neutral,class_bb0b6264e0fb6245,article_319f6d0f44f72b82,eligible_train_validation_test,
1714,1693,neutral,class_8d83e4f69761cc0e,article_747ad1db126a954a,eligible_train_validation_test,
1715,1425,neutral,class_ac2f60d43da0b8f4,article_10f15d8a9d76da2d,eligible_train_validation_test,
1716,365,neutral,class_a488e893ae71f41c,article_825f11613c4f2f30,eligible_train_validation_test,
1717,894,positive,class_87215c191d419254,article_33dc0ba86008f443,eligible_train_validation_test,
1718,489,neutral,class_4629fddfe5c78f9b,article_c0d2b0fe4d7671d1,eligible_train_validation_test,
1719,371,neutral,class_880782875d2d3120,article_bfc9a82a3f3c0fee,eligible_train_validation_test,
1720,1542,neutral,class_710b784bf34fb711,article_451b01cbb6bdda24,eligible_train_validation_test,
