article_id_left,article_id_right,title_similarity,text_similarity,token_overlap,combined_score,threshold,decision,evidence
1769,246,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1157,1769,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
246,557,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1157,557,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1157,246,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1016,1404,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1404,1505,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1016,1505,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
578,840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1322,578,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1832,578,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1322,840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1832,840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1322,1832,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1363,381,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1118,1363,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1118,381,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1235,824,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1756,60,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1851,60,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
586,60,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1565,60,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1109,60,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
345,60,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1756,1851,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1756,586,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1565,1756,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1109,1756,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1756,345,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1851,586,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1565,1851,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1109,1851,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1851,345,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1565,586,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1109,586,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
345,586,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1109,1565,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1565,345,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1109,345,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1286,233,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1286,1453,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1453,233,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1650,1749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1738,920,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
47,920,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1148,920,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1854,920,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
813,920,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
642,920,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1738,47,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1148,1738,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1738,1854,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1738,813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1738,642,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1148,47,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1854,47,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
47,813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
47,642,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1148,1854,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1148,813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1148,642,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1854,813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1854,642,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
642,813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1818,956,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1011,1818,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1011,956,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
648,850,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1536,1609,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1609,63,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1609,989,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1536,63,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1536,989,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
63,989,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1283,1636,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1251,24,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1251,1518,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1251,1595,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1251,536,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1518,24,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1595,24,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
24,536,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1518,1595,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1518,536,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1595,536,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1708,286,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1238,286,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1212,286,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1238,1708,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1212,1708,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1212,1238,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1130,1264,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1264,1381,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1130,1381,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
524,940,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
391,940,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1634,940,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
391,524,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1634,524,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1634,391,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1361,1551,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1066,611,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1066,958,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1066,796,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1066,49,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
611,958,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
611,796,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
49,611,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
796,958,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
49,958,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
49,796,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
157,1600,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1001,157,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1001,1600,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1795,28,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1004,1795,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1473,1795,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1795,752,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1004,28,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1473,28,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
28,752,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1004,1473,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1004,752,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1473,752,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1728,231,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1523,1728,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1082,1728,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1523,231,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1082,231,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1082,1523,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
389,717,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
200,717,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
200,389,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1318,596,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
596,988,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
27,596,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1577,596,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1318,988,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1318,27,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1318,1577,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
27,988,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1577,988,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1577,27,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
753,913,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1547,913,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1725,913,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1547,753,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1725,753,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1547,1725,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1482,1612,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1612,851,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1068,1612,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1612,969,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1482,851,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1068,1482,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1482,969,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1068,851,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
851,969,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1068,969,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
626,862,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1700,862,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1789,862,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1700,626,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1789,626,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1700,1789,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1409,912,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1409,1447,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1447,912,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
464,959,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
444,959,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
359,959,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1057,959,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1085,959,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1437,959,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
444,464,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
359,464,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1057,464,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1085,464,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1437,464,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
359,444,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1057,444,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1085,444,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1437,444,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1057,359,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1085,359,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1437,359,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1057,1085,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1057,1437,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1085,1437,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
204,814,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
419,814,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
767,814,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
204,419,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
204,767,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
419,767,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
829,952,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1442,829,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
364,829,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1442,952,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
364,952,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1442,364,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1133,723,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1133,1431,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1133,1665,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1431,723,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1665,723,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1431,1665,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
141,1764,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
141,1833,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1764,1833,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1808,772,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
156,242,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1498,156,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1498,242,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1681,431,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1185,431,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1284,431,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1792,431,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1185,1681,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1284,1681,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1681,1792,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1185,1284,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1185,1792,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1284,1792,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
657,905,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
905,937,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
434,905,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1830,905,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
657,937,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
434,657,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1830,657,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
434,937,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1830,937,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1830,434,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1087,85,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1461,85,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1690,85,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1087,1461,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1087,1690,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1461,1690,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1604,54,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1604,1884,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1884,54,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1563,438,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1054,438,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
32,438,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1054,1563,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1563,32,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1054,32,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1062,922,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1557,922,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1062,1557,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1110,17,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
17,1856,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
17,1713,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1110,1856,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1110,1713,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1713,1856,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1847,811,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
399,811,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
160,811,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1594,811,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1847,399,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
160,1847,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1594,1847,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
160,399,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1594,399,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1594,160,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
118,1271,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
118,1729,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1271,1729,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
122,1644,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1644,264,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1644,173,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1644,1853,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
122,264,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
122,173,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
122,1853,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
173,264,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1853,264,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
173,1853,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1585,1680,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1680,857,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1466,1680,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1585,857,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1466,1585,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1466,857,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1102,793,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1102,513,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1102,1379,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
513,793,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1379,793,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1379,513,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1432,534,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1403,534,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1355,534,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1403,1432,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1355,1432,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1355,1403,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1615,1885,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1885,785,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1616,1885,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1772,1885,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1885,1898,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1615,785,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1615,1616,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1615,1772,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1615,1898,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1616,785,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1772,785,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1898,785,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1616,1772,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1616,1898,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1772,1898,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
110,1831,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1831,582,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
110,582,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1837,62,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1515,62,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1515,1837,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1292,1464,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
760,784,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
154,760,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1883,760,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
